index,category,filename,Title,Date Created,Dimensions,Artist,mean_grayscale,mean_blue,mean_green,mean_red,std_grayscale,std_blue,std_green,std_red
3001,BLUE,3001.jpg, Midday, 1956/1956, w49 x h64 cm, Edita Broglio,0.4858104434395914,0.5658173583920802,0.4926115283766233,0.4430991075808493,0.13629365348400366,0.11319260031750972,0.1283549419757162,0.2049369442588904
3002,BLUE,3002.jpg, Palmeras (Palms), 1917, w14 x h19.75 in, Eduardo Morales,0.46438296628045,0.5708698169629088,0.4927115199906173,0.3696249654002197,0.1947990648896794,0.21400053744908315,0.20277081463805646,0.17638482963421484
3003,BLUE,3003.jpg, Mirage, 1994, H 80 x W 100 CM, Mahood Ahmad,0.6230639167771959,0.631611279998735,0.6221438594321252,0.6217393297079369,0.16345482008140466,0.19847175234095685,0.18080291691055664,0.1660042823012557
3004,BLUE,3004.jpg, Kamin Vata Atta Uppatan, 2003," 159 cm x 46 cm (left),  152 cm x 45 cm (right)", Kamin Lertchaiprasert,0.3815929768900487,0.46630328641372965,0.3802168312945731,0.3532389497358008,0.17233675574567062,0.13605919872106076,0.15930573780352897,0.24707131760339981
3005,BLUE,3005.jpg, The painting, 1894, 139.8 x 190.3 cm, Santiago Rusiñol i Prats,0.6955846773459151,0.7459027755678617,0.7130684996594562,0.6427498574479042,0.21061972228701537,0.1954777547564977,0.20829390306706913,0.23840169082166157
3006,BLUE,3006.jpg, Becky, 2020, 34 x 25 cm, Joseph Ryan,0.4095695481103567,0.39649264803452233,0.3987896531495857,0.4355648715610119,0.2156467316249484,0.1689083904175293,0.2085426015931634,0.260803138784136
3007,BLUE,3007.jpg, San Giovanni Battista, 1930, 50 x 60 cm, Tullio Garbari,0.5398254966206797,0.5995345866709738,0.5413191327628847,0.5149946791892352,0.08372857860575766,0.12190219363348762,0.08524806238275197,0.07992603266338046
3008,BLUE,3008.jpg, Whispers, 2019," h 4ft, w 4ft", Tonia Nneji,0.5141053274355093,0.6134170092620336,0.5079253361257333,0.4898450270083434,0.28758841317981015,0.3966516846273777,0.32584921539864004,0.2575955824540737
3009,BLUE,3009.jpg, Huascarán II, 2015, 150 X 148, Leovigildo Cristibal Valverde,0.43267127876985495,0.6458595646201809,0.410320111263687,0.398459536720199,0.18547693757992384,0.1997770985487248,0.1871576517970623,0.19345491972430412
3010,BLUE,3010.jpg, Noah Ark, 2000, H 90 x W 90 CM, Mahood AHMAD,0.434431974980481,0.4986770324906698,0.4634815454828749,0.3537446319053706,0.15948717590317646,0.17008905054702228,0.1604432738779158,0.255764466374993
3011,BLUE,3011.jpg, Looking at the Van Gogh's Window in the Hockney's Room, 2005, w2240 x h1460 cm," Nam, Kyung Min",0.5402941474684169,0.5738103229532991,0.5490164856069917,0.5108509514514296,0.2045051589232852,0.19710158914368947,0.19480548179900498,0.2611389526268891
3012,BLUE,3012.jpg, Il rosso improvviso, 1971/1971, w100 x h81 cm, Antonio Corpora,0.19963165779331155,0.3918870695191896,0.20439302628542563,0.11977398212599864,0.11814594261206146,0.23376162780503598,0.126418954344921,0.16683006843419462
3013,BLUE,3013.jpg, Untitled, 1935-1936, w499 x h374 cm, Antoni Garcia Lamolla,0.40180604268777304,0.6072160481336734,0.3970197855704255,0.3359020130217261,0.18847863164163065,0.10906035814138346,0.16971949992433297,0.33081766177135175
3014,BLUE,3014.jpg, Copy of a Painting of the Kizil Thousand-Buddha Cave No.38, 1898/1946, w52 x h324 cm, Han Rak-yeon,0.42329923050889046,0.5120305162557423,0.41558228002895675,0.40594109501224773,0.14518654458284252,0.14738696358533046,0.14216476558819363,0.1708880185079204
3015,BLUE,3015.jpg, Night, 1956/1956, w49 x h64 cm, Edita Broglio,0.45640323719848147,0.508749566439484,0.4663434751969361,0.4176604484131534,0.12273075773503722,0.10742691065865448,0.11578109026118734,0.15471275936146023
3016,BLUE,3016.jpg, KASYA PA SA TAAS!, 2015 - 2015,, SHANNAH ORENCIO,0.40176369035503223,0.4217616256763093,0.40284936071214206,0.3922959623682482,0.19775286258506924,0.22322570736613634,0.20134822900707264,0.2006319790566022
3017,BLUE,3017.jpg, Fruto #  1, 1978, w60 x h60 cm,,0.42131585441493197,0.43778974501538015,0.4236844427979319,0.4106172040415345,0.12726647153439366,0.14206782373406115,0.14233437806550658,0.14935493450256468
3018,BLUE,3018.jpg, Upper Lawrenceville, 2014,, Ron Donoughe,0.49171114071898286,0.4882279488569714,0.4905502921192158,0.4952713133145959,0.149473335407057,0.23185935910178704,0.1507245520395617,0.13383062296745654
3019,BLUE,3019.jpg, The Beach at Hellebæk, 1858, 39 x 60 cm, Peter Christian Skovgaard,0.5383317972331785,0.6190642137899163,0.5321027319766417,0.5209804061668967,0.16703176301576414,0.22619187759655174,0.175104326715163,0.18014889037843343
3020,BLUE,3020.jpg, The Painter Francis Bacon, 2005, 145 x 149 cm, Chronis Botsoglou,0.24960111191635448,0.3316940392709258,0.24551755967624012,0.22753135795856996,0.12668652988138354,0.14727325905396116,0.12059569569609936,0.16309177570819405
3021,BLUE,3021.jpg, Gorgias, 2014, w50 x h70 x d2 cm, Arsen Levonee,0.4959177971263018,0.5922641395767649,0.4929729472248024,0.4663823430340811,0.14672817617034184,0.3135076783144018,0.17522196628835465,0.10589900431002576
3022,BLUE,3022.jpg, Advertising suits Marie Claire, 1978,, Maciej Bernhardt,0.41301308517159985,0.4364903744061497,0.4003703852699303,0.4292687222588818,0.22835260796411996,0.23867721557398736,0.23924581811280332,0.2892737255051226
3023,BLUE,3023.jpg," Landscape with River, Cattle and Figures", 1759, w62.3 x h44.5 cm, Vittorio Amedeo Cignaroli,0.5057918189006967,0.5457636759447115,0.5228926156913583,0.45750390429625687,0.27401694370869517,0.3012634567613916,0.2803360928514305,0.2558100404874625
3024,BLUE,3024.jpg, Der Literat, 1990," 27,5 x 22,5 cm", Wolfgang Lettl,0.42973802517362936,0.5869010185094564,0.44076847838421873,0.3504183696363336,0.1508429950892782,0.10761263985675401,0.1436434941768987,0.21334885130438738
3025,BLUE,3025.jpg, Alek Flying Away, 2008,, Lucinski Wladyslaw,0.4823395371765258,0.49305552636798483,0.5384246597413067,0.3681096000955885,0.19118590661956264,0.1912237978909738,0.19309100936926038,0.23696584870363085
3026,BLUE,3026.jpg, El Bidasoa, 1915/1915, 57.5 x 78 cm, Baldomer Gili i Roig,0.6183720528642614,0.6613610667960393,0.6291997528630003,0.5813149377584225,0.08627948502041784,0.12284868481365648,0.08456497846277035,0.11106582967741498
3027,BLUE,3027.jpg, Poet, 1937 - 1938, w40 x h55 cm, Mikuláš Galanda,0.46354778172126876,0.5452405412756615,0.4709604618828004,0.4190154989003125,0.12485586405993489,0.19277080467995455,0.1383715463296139,0.16049822903175315
3028,BLUE,3028.jpg, Paisaje, 1997, w150 x h150 cm,,0.39254602866573035,0.3836982446828419,0.38646590688250926,0.4077477889664578,0.1976324903154138,0.17333132990211517,0.21117508811926836,0.27379069971736547
3029,BLUE,3029.jpg, The two olive trees, 2019/2019, 55 x 46, Pilar Cortés,0.4759836791109793,0.4523605005905231,0.48379625487774336,0.4692807788938437,0.22175870326701558,0.30459532450020976,0.22482242022375537,0.19671890045826784
3030,BLUE,3030.jpg, Bacchus Group (Pompeian Mural Paintings in Drawings by Wilhelm Zahn), Ca. 1825,, Wilhelm Zahn,0.3776878132118224,0.4785394899827256,0.39418055211142233,0.30827314522661126,0.09915163115416414,0.13137128379905644,0.10218014795582005,0.1149645261167976
3031,BLUE,3031.jpg, Sunset at Llanes, 2020/2020, 46 x 61, Pilar Feran,0.4945977841329961,0.51018515460773,0.49783098655256897,0.4825237835337669,0.14409955110206724,0.14521057843669868,0.14061977718237392,0.17108228792489555
3032,BLUE,3032.jpg, Untitled, 1969,, Luchita Hurtado,0.5509838590398443,0.7054843879186276,0.5874025777261674,0.4227101850345217,0.07600160588006276,0.23122391352829877,0.06945480776235674,0.19987903900913628
3033,BLUE,3033.jpg, PH-229, 1935, h10.75 x w8 in, Clyfford Still,0.41346462896726643,0.4508369294088425,0.4324371915165642,0.3624487457917361,0.17142035549220874,0.2212160913923736,0.18348655461040805,0.2114239548325829
3034,BLUE,3034.jpg," Joaquim Álvaro Teles de Figueiredo Pacheco, Viscount of Aguieira, Portrait", XX century, 570x735, Christiano Vicente Leal,0.3101953843342602,0.3414681194671624,0.31225695843363016,0.2946742857234351,0.12896757303064035,0.0788453753130735,0.12238600735104824,0.16286434744676823
3035,BLUE,3035.jpg, Port of Bilbao, 1907, 135x103 cm, Juan Martínez Abades,0.5346713788415264,0.5725366907779352,0.5332358234967883,0.5236106899761609,0.20703656578242377,0.24191440001247297,0.2102882142362681,0.19615379734234345
3036,BLUE,3036.jpg, Strange shapes, 2020/2020, 89 x 116, Paulino L. Tardón,0.6557646670545444,0.6708385345584508,0.6658873485190093,0.6303296420896647,0.05733666245648373,0.2314607292451839,0.09576294967760798,0.21418605697456392
3037,BLUE,3037.jpg, Coukoo, 2017, 30 x 40 cm, Ed Schaap,0.3135094002324465,0.33855699451947485,0.31364947575453533,0.30404980046709457,0.08280193141993986,0.0640430723615814,0.07792142893420936,0.1230953057803791
3038,BLUE,3038.jpg, Jazz II, 1991/1991, w32 x h42 in, Maxwell Taylor,0.5219296296007199,0.6057421125009732,0.5346156117011003,0.46624928773987934,0.23701197062309043,0.279384564504978,0.24860469479353864,0.2582260612611513
3039,BLUE,3039.jpg," ""Diana""", 1929, 50 cm x 61 cm, Vicente do Rego Monteiro,0.48814467481610324,0.7494373470279415,0.5216456426092367,0.3264521250119335,0.12449371104755688,0.10418999563831445,0.11740801307892776,0.17657139316816683
3040,BLUE,3040.jpg, The beauty in red, 2019/2019, 100 x 100, Felipe San Pedro,0.406462089748678,0.4029639227614817,0.3810997036077239,0.45762411038785983,0.1452574796189294,0.21748972373316178,0.15930402553530454,0.1885637011545475
3041,BLUE,3041.jpg, The fleeing Horses, 2002, H 90 x W 90 CM, Serwan BARAN,0.4130071761395512,0.44962554181304654,0.4263216115381836,0.3733953857752923,0.1726782384868235,0.1724660544872969,0.16157275720875036,0.2766720987130542
3042,BLUE,3042.jpg, Childhood Scene, 2005, H 75 x W 75 CM, Asem ABDULAMEER,0.38036080080553686,0.5605744834450433,0.4240668766970905,0.22832716791766267,0.18849865311387948,0.1704630391537505,0.1771374404577297,0.27490536996617787
3043,BLUE,3043.jpg, Symphony of the Moon, 1899 - 1899,, Plinio Nomellini,0.27656846273300933,0.2929233517044908,0.2888936256146652,0.24633218310954302,0.2086761971065493,0.1675637602510538,0.20356239194867431,0.27121870427931677
3044,BLUE,3044.jpg, Lachin Toylieva - A Song, 2015,, Lachin Toylieva,0.39196133110533754,0.3482880839257076,0.3915938595221898,0.40869754918472617,0.2564237341075488,0.2453409555438292,0.2577841783866267,0.3235540428217972
3045,BLUE,3045.jpg, Ballerina 1996, 2004 - 2004, w40 x h57 x d3 cm (without frame), Katya Medvedeva,0.39143229340853924,0.45327143300031486,0.3919229352061947,0.3677930133561657,0.1704676694028201,0.16174161514919036,0.1713614486216976,0.1885909157749994
3046,BLUE,3046.jpg," The Banks of the Seine in Bercy, Effect of Night (Les berges de la Seine à Bercy, effet de soir)", 1889," 16.25""h x 28.75""w", Albert Lebourg,0.6866527803212662,0.7126488390985624,0.6901383570913489,0.6702659244550948,0.15290050650218867,0.1646170693579572,0.15581382174284622,0.14832954874319437
3047,BLUE,3047.jpg, El Retiro, 2020/2020, 39 x 21, Pilar Cortés,0.5688825885098908,0.5428964224177355,0.5666291397899175,0.5828426318929617,0.21075278748774703,0.2714965975667862,0.2117650925584676,0.20178701793420548
3048,BLUE,3048.jpg, The sky, 1962, 100 x 70 cm, Vicente do Rego Monteiro,0.3163324545039157,0.46555186824803924,0.38705552916999153,0.1225299559544546,0.12372199474110875,0.08875880048051134,0.12828652323127443,0.15764963576616792
3049,BLUE,3049.jpg, HUSTISYA ANG KAKAMPI NG MGA NAAAPI, 2017 - 2017, w61 x h121 cm, Ottoniel Neri,0.33982251248344064,0.356344253754539,0.3408564013546502,0.33173122590399245,0.16621802374013536,0.14046609273810468,0.15567995256168554,0.22087730394960753
3050,BLUE,3050.jpg, March 1963, 1963, w1778 x h1168 cm (Without frame), Roger Hilton,0.40923000573010393,0.4128780232402446,0.43817261922989265,0.35097192609346817,0.3181218114353802,0.17913288233740732,0.3091084779298449,0.3901779149587182
3051,BLUE,3051.jpg, Retablo del sol, 1964, 39 x 27.5 x 8 in, Pérez Celis,0.459793057387701,0.45385673219159567,0.4250019063653389,0.5303923069702521,0.2426057228076928,0.2609016634272126,0.26847710772088224,0.2962895941984528
3052,BLUE,3052.jpg, Head of Vera, c. 1928, 32.2 x 35.5 cm, F.H. Varley (1881 - 1969),0.32310512268886976,0.3398554844979975,0.32679705204867726,0.30970252895123485,0.10022874905437945,0.12715990829130583,0.10465788769916354,0.10748685197513709
3053,BLUE,3053.jpg, Dr. Eva Sammut, 2020, 40 x 30 cm, Phyllis Dupuy,0.5224783906233645,0.5300756001448237,0.5126059283658957,0.5391085895718513,0.22745481475871807,0.25560249064314433,0.2344934362498867,0.22315370020210104
3054,BLUE,3054.jpg, While We Wait 4, 2019,, Tonia Nneji,0.4686936423866774,0.5126875868497017,0.459557134819958,0.4705309942981163,0.3121129443081816,0.35086786588478336,0.3405019924780376,0.3164819112147794
3055,BLUE,3055.jpg," Portrait of Archibald M. Main, Sr.", 1945," 35"" x 30.5"""," Saunders, Kendall",0.37422475296807567,0.40018737419740014,0.39008121616701885,0.3335207475594021,0.12563350455927366,0.11847454565893144,0.12210849571130215,0.17037220042250664
3056,BLUE,3056.jpg, The Net of the Law-An Oblique Restriction, 2004/2004, 80.3 x 116 cm, Kim Ji-Eun,0.5619323391412931,0.6034026769972655,0.5718313456097258,0.5272585025395188,0.2675713782348689,0.2848917706385025,0.2694810648963852,0.2654359455494495
3057,BLUE,3057.jpg, Dawn somewhere in la Mancha, 2020/2020, 50 x 65, Rosa Fernández,0.4728320070834731,0.5419972984651608,0.4822572326300097,0.4289351233353327,0.2095500286601005,0.2508293554041592,0.2176633943774922,0.2128304327109833
3058,BLUE,3058.jpg, Oonagh Murphy, 2020, 40 x 30 cm, Edie Samuels,0.42426585440492476,0.44955020785886857,0.46014707733678856,0.3444285197058133,0.1564382890885067,0.1404613388640682,0.16657480388525836,0.19189105740604367
3059,BLUE,3059.jpg, Kathleen, 2020, 50 x 40 cm, Nigel Mason,0.3345236330259732,0.3676522725576058,0.34252995995732144,0.3066306888993897,0.1859242430248742,0.20733596657506206,0.1908022222320227,0.2024040290243007
3060,BLUE,3060.jpg, Pure Form, 2000/2000, 333.3 x 218.2 cm, Kang Un,0.6216533032958204,0.7214261654196734,0.6110652048997492,0.6058931806960145,0.11857170846090564,0.07534438016125719,0.12903560046231372,0.11817764555239862
3061,BLUE,3061.jpg, Dagrún Matthíasdóttir - Global Warming, 2013,, Dagrún Matthíasdóttir,0.43410700543729414,0.5050261797499368,0.44696999991393827,0.38280608571859165,0.29088321079350027,0.260922433544694,0.2863218564420694,0.3164893513865833
3062,BLUE,3062.jpg, Sin título, 1970, w49 x h40.5 in, María Luisa Pacheco,0.5542100092085952,0.628368917818942,0.5753905747296214,0.48536329719344984,0.2369098438764127,0.2981086758227099,0.24812091791774735,0.20798178263531894
3063,BLUE,3063.jpg, Mid Day Reveries, 2019, 50 x 50 Inches, Victor Ehikhamenor,0.39101053494512766,0.48491365515982554,0.3772224066876697,0.3836960431060726,0.19564033154219115,0.23852352446062744,0.2051865505293227,0.26455348825474173
3064,BLUE,3064.jpg," View of Calcutta, English India", 1856, H 62.2 x L 79.1 x P 6.9 cm, Auguste BORGET,0.5195414031529382,0.5157905291769966,0.531025880735783,0.4983305843645218,0.27300773957656976,0.34511270418225576,0.2871351702761861,0.2345772938634982
3065,BLUE,3065.jpg," Ha Long Bay (Tonkin), the resting place of the French vessels Gironde and Nièvre", 1885," without frame 1,505 (w) x 1,01 (h) m / with frame 1,87 (w) x 1,38 (h) x 0,12 (l) m", Marie Anatole Gaston Roullet (Painter),0.37035391387311595,0.48506192134806947,0.3991157266834507,0.2717294126053079,0.19187051983972836,0.2682115396383403,0.203117373338093,0.20199649085873633
3066,BLUE,3066.jpg, Manhã no porto, 1984,, Antônio Garcia Bento,0.6264263145264638,0.7167233172398072,0.624448029678856,0.5972080403985335,0.21925813230835853,0.24493124956900453,0.22005392248369163,0.2122178648911879
3067,BLUE,3067.jpg, Blue Mountains, 2000, 142 x 264 cm, Fernando Peña Defilló,0.5220038051252307,0.6553498015278544,0.5449149080571505,0.4280517706781597,0.1948355180702453,0.12667299198469242,0.1482476026311497,0.36310119600427215
3068,BLUE,3068.jpg, Rolls encounter with camel caravan, 21st century," h 4' , w  3'", Vidita Singh,0.4298997858266091,0.37755096199898364,0.4265224753968792,0.4557363984085401,0.20161020611163222,0.24175840372919682,0.2221313336605299,0.22619561471781774
3069,BLUE,3069.jpg, A Birds in its Existence Ⅰ, 2004/2005, 260.0×194.7, Kazumi Nakamura,0.3970774836938215,0.4977737855852361,0.44245928934302753,0.27090462189019776,0.17997499484518187,0.25966088955719924,0.18922569767672653,0.21338949722765643
3070,BLUE,3070.jpg," ""Solo Show of Fang Lijun"" ：Portraits", 2006.10.07-2006.10.31,, Fang Lijun,0.47759329832025704,0.5673332440694024,0.4836306963046934,0.4328151021761786,0.17777878542192804,0.1757174476187965,0.17924304445944844,0.1770938398684074
3071,BLUE,3071.jpg, Beverley June Ishmael, 2020, 42 x 30 cm, Louise Gillard,0.5596203532970314,0.6388843289563986,0.5869093845011798,0.47688846752043806,0.20260876616211065,0.20488930347342876,0.19680629330630384,0.2748553860055562
3072,BLUE,3072.jpg, Minaret, 1872, H 36.8 x L 31.6 x P 4.7 cm, Auguste BORGET,0.3545246397469868,0.4325255748166838,0.3822522490607773,0.2713933319043098,0.18979554463928733,0.28323102891321505,0.20193826884108426,0.1574920682258875
3073,BLUE,3073.jpg, Pallas hip-blue ballerina, 2017, 150 x 150, Leovigildo Jorge Cristobal Valverde,0.46257036489533804,0.7250800623406484,0.5143515385719252,0.2644805009347695,0.16425836062704854,0.24458474864682397,0.1925356752927952,0.09653192699866078
3074,BLUE,3074.jpg, King of deck, 1983, 50 x 35 cm, Amine El Bacha,0.4663346596832652,0.5401799969137896,0.46259334935680935,0.44661594634076934,0.20684419729040415,0.21309135987706762,0.2086230537034726,0.2582579852723677
3075,BLUE,3075.jpg, Grace, 2020, 40 x 30 cm, Helen Thair,0.48871207839054337,0.4876179519772059,0.4911642118084972,0.4842907290201241,0.14477918794625927,0.10507719524069645,0.14072646332112496,0.17598064743274291
3076,BLUE,3076.jpg, Waterfall (Von prora nach oostende), 2002,,,0.5704351816771172,0.7025203850998085,0.6103219525824396,0.44355995764166295,0.23744781910019605,0.18211156299640116,0.24498733797521619,0.30418271541496167
